run,variant,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
reentrancy_only,subtractive,mil_attention,42,contract,max_f1,max_f1,0.729,0.42857142857142855,0.21428571428571427,0.3333333333333333,0.3125,0.3225806451612903,0.3164556962025316,0.281924270788148,0.7032967032967034,5,172,10,11,198,16,182,0.1527777777777778,0.12222222222222222,0.12222222222222222,0.34800000000000003,0.267,0.267,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,subtractive,mil_attention,42,contract,high_recall,target_recall,0.267,0.1,0.9285714285714286,0.12222222222222222,0.6875,0.20754716981132074,0.3571428571428571,0.281924270788148,0.7032967032967034,11,103,79,5,198,16,182,0.1527777777777778,0.12222222222222222,0.12222222222222222,0.34800000000000003,0.267,0.267,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,subtractive,mil_attention,42,contract,precision_focused,target_precision,0.843,1.0,0.14285714285714285,0.6666666666666666,0.125,0.21052631578947367,0.14925373134328357,0.281924270788148,0.7032967032967034,2,181,1,14,198,16,182,0.1527777777777778,0.12222222222222222,0.12222222222222222,0.34800000000000003,0.267,0.267,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,subtractive,mil_attention,43,contract,max_f1,max_f1,0.8320000000000001,0.3076923076923077,0.2857142857142857,0.29411764705882354,0.3125,0.30303030303030304,0.308641975308642,0.34509351322778614,0.7108516483516484,5,170,12,11,198,16,182,0.1527777777777778,0.13131313131313133,0.13131313131313133,0.484,0.339,0.339,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,subtractive,mil_attention,43,contract,high_recall,target_recall,0.339,0.09420289855072464,0.9285714285714286,0.13131313131313133,0.8125,0.22608695652173916,0.39877300613496935,0.34509351322778614,0.7108516483516484,13,96,86,3,198,16,182,0.1527777777777778,0.13131313131313133,0.13131313131313133,0.484,0.339,0.339,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,subtractive,mil_attention,43,contract,precision_focused,target_precision,0.547,0.12857142857142856,0.6428571428571429,0.12280701754385964,0.4375,0.19178082191780824,0.2892561983471074,0.34509351322778614,0.7108516483516484,7,132,50,9,198,16,182,0.1527777777777778,0.13131313131313133,0.13131313131313133,0.484,0.339,0.339,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,subtractive,mil_attention,44,contract,max_f1,max_f1,0.75,0.3,0.21428571428571427,0.25,0.25,0.25,0.25,0.31996856587810013,0.6953983516483516,4,170,12,12,198,16,182,0.14035087719298245,0.1368421052631579,0.1368421052631579,0.363,0.20600000000000002,0.20600000000000002,0.7142857142857143,1.0,1.0
reentrancy_only,subtractive,mil_attention,44,contract,high_recall,target_recall,0.20600000000000002,0.09655172413793103,1.0,0.1368421052631579,0.8125,0.23423423423423426,0.40880503144654096,0.31996856587810013,0.6953983516483516,13,100,82,3,198,16,182,0.14035087719298245,0.1368421052631579,0.1368421052631579,0.363,0.20600000000000002,0.20600000000000002,0.7142857142857143,1.0,1.0
reentrancy_only,subtractive,mil_attention,44,contract,precision_focused,target_precision,0.339,0.11,0.7857142857142857,0.14754098360655737,0.5625,0.23376623376623376,0.35999999999999993,0.31996856587810013,0.6953983516483516,9,130,52,7,198,16,182,0.14035087719298245,0.1368421052631579,0.1368421052631579,0.363,0.20600000000000002,0.20600000000000002,0.7142857142857143,1.0,1.0
reentrancy_only,subtractive,mil_attention,45,contract,max_f1,max_f1,0.718,0.42857142857142855,0.21428571428571427,0.25,0.25,0.25,0.25,0.22416272324702424,0.6844093406593407,4,170,12,12,198,16,182,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.249,0.249,0.249,1.0,1.0,1.0
reentrancy_only,subtractive,mil_attention,45,contract,high_recall,target_recall,0.249,0.09090909090909091,1.0,0.11320754716981132,0.75,0.19672131147540986,0.35294117647058826,0.22416272324702424,0.6844093406593407,12,88,94,4,198,16,182,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.249,0.249,0.249,1.0,1.0,1.0
reentrancy_only,subtractive,mil_attention,45,contract,precision_focused,target_precision,0.249,0.09090909090909091,1.0,0.11320754716981132,0.75,0.19672131147540986,0.35294117647058826,0.22416272324702424,0.6844093406593407,12,88,94,4,198,16,182,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.249,0.249,0.249,1.0,1.0,1.0
reentrancy_only,subtractive,mil_attention,46,contract,max_f1,max_f1,0.917,0.375,0.21428571428571427,0.35714285714285715,0.3125,0.3333333333333333,0.32051282051282054,0.2830982721200564,0.7067307692307693,5,173,9,11,198,16,182,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.607,0.607,0.607,1.0,1.0,1.0
reentrancy_only,subtractive,mil_attention,46,contract,high_recall,target_recall,0.607,0.10606060606060606,1.0,0.12790697674418605,0.6875,0.21568627450980393,0.36666666666666664,0.2830982721200564,0.7067307692307693,11,107,75,5,198,16,182,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.607,0.607,0.607,1.0,1.0,1.0
reentrancy_only,subtractive,mil_attention,46,contract,precision_focused,target_precision,0.9510000000000001,1.0,0.14285714285714285,0.5,0.125,0.2,0.14705882352941177,0.2830982721200564,0.7067307692307693,2,180,2,14,198,16,182,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.607,0.607,0.607,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,42,contract,max_f1,max_f1,0.778,0.6,0.21428571428571427,0.4444444444444444,0.25,0.32,0.27397260273972607,0.2642770426579093,0.6981456043956044,4,177,5,12,198,16,182,0.14925373134328357,0.13636363636363635,0.13636363636363635,0.326,0.264,0.264,0.7857142857142857,1.0,1.0
reentrancy_only,gated,mil_attention,42,contract,high_recall,target_recall,0.264,0.10071942446043165,1.0,0.13636363636363635,0.75,0.23076923076923075,0.39473684210526316,0.2642770426579093,0.6981456043956044,12,106,76,4,198,16,182,0.14925373134328357,0.13636363636363635,0.13636363636363635,0.326,0.264,0.264,0.7857142857142857,1.0,1.0
reentrancy_only,gated,mil_attention,42,contract,precision_focused,target_precision,0.264,0.10071942446043165,1.0,0.13636363636363635,0.75,0.23076923076923075,0.39473684210526316,0.2642770426579093,0.6981456043956044,12,106,76,4,198,16,182,0.14925373134328357,0.13636363636363635,0.13636363636363635,0.326,0.264,0.264,0.7857142857142857,1.0,1.0
reentrancy_only,gated,mil_attention,43,contract,max_f1,max_f1,0.882,0.3333333333333333,0.21428571428571427,0.3076923076923077,0.25,0.27586206896551724,0.2597402597402597,0.24088426740980792,0.6916208791208791,4,173,9,12,198,16,182,0.16393442622950818,0.11650485436893204,0.11650485436893204,0.505,0.298,0.298,0.7857142857142857,1.0,1.0
reentrancy_only,gated,mil_attention,43,contract,high_recall,target_recall,0.298,0.09333333333333334,1.0,0.11650485436893204,0.75,0.20168067226890757,0.35928143712574845,0.24088426740980792,0.6916208791208791,12,91,91,4,198,16,182,0.16393442622950818,0.11650485436893204,0.11650485436893204,0.505,0.298,0.298,0.7857142857142857,1.0,1.0
reentrancy_only,gated,mil_attention,43,contract,precision_focused,target_precision,0.505,0.10576923076923077,0.7857142857142857,0.16393442622950818,0.625,0.2597402597402597,0.4,0.24088426740980792,0.6916208791208791,10,131,51,6,198,16,182,0.16393442622950818,0.11650485436893204,0.11650485436893204,0.505,0.298,0.298,0.7857142857142857,1.0,1.0
reentrancy_only,gated,mil_attention,44,contract,max_f1,max_f1,0.777,0.36363636363636365,0.2857142857142857,0.36363636363636365,0.25,0.2962962962962963,0.26666666666666666,0.25736663638334295,0.680631868131868,4,175,7,12,198,16,182,0.14545454545454545,0.13924050632911392,0.12790697674418605,0.315,0.222,0.191,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,gated,mil_attention,44,contract,high_recall,target_recall,0.191,0.0896551724137931,0.9285714285714286,0.12790697674418605,0.6875,0.21568627450980393,0.36666666666666664,0.25736663638334295,0.680631868131868,11,107,75,5,198,16,182,0.14545454545454545,0.13924050632911392,0.12790697674418605,0.315,0.222,0.191,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,gated,mil_attention,44,contract,precision_focused,target_precision,0.438,0.15517241379310345,0.6428571428571429,0.175,0.4375,0.24999999999999994,0.33653846153846156,0.25736663638334295,0.680631868131868,7,149,33,9,198,16,182,0.14545454545454545,0.13924050632911392,0.12790697674418605,0.315,0.222,0.191,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,gated,mil_attention,45,contract,max_f1,max_f1,0.833,0.5,0.21428571428571427,0.375,0.1875,0.25,0.20833333333333334,0.2104372570599786,0.7032967032967032,3,177,5,13,198,16,182,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.466,0.466,0.466,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,45,contract,high_recall,target_recall,0.466,0.10144927536231885,1.0,0.14814814814814814,0.75,0.24742268041237112,0.4137931034482759,0.2104372570599786,0.7032967032967032,12,113,69,4,198,16,182,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.466,0.466,0.466,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,45,contract,precision_focused,target_precision,0.466,0.10144927536231885,1.0,0.14814814814814814,0.75,0.24742268041237112,0.4137931034482759,0.2104372570599786,0.7032967032967032,12,113,69,4,198,16,182,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.466,0.466,0.466,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,46,contract,max_f1,max_f1,0.876,0.5,0.21428571428571427,0.5,0.25,0.3333333333333333,0.2777777777777778,0.2579389026028879,0.6655219780219781,4,178,4,12,198,16,182,0.15254237288135594,0.12222222222222222,0.12222222222222222,0.557,0.364,0.364,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,gated,mil_attention,46,contract,high_recall,target_recall,0.364,0.09027777777777778,0.9285714285714286,0.12222222222222222,0.6875,0.20754716981132074,0.3571428571428571,0.2579389026028879,0.6655219780219781,11,103,79,5,198,16,182,0.15254237288135594,0.12222222222222222,0.12222222222222222,0.557,0.364,0.364,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,gated,mil_attention,46,contract,precision_focused,target_precision,0.557,0.11627906976744186,0.7142857142857143,0.15254237288135594,0.5625,0.24000000000000002,0.36585365853658536,0.2579389026028879,0.6655219780219781,9,132,50,7,198,16,182,0.15254237288135594,0.12222222222222222,0.12222222222222222,0.557,0.364,0.364,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,42,contract,max_f1,max_f1,0.914,0.5,0.21428571428571427,0.4444444444444444,0.25,0.32,0.27397260273972607,0.2022118854338434,0.6850961538461539,4,177,5,12,198,16,182,0.125,0.125,0.11764705882352941,0.625,0.5750000000000001,0.489,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,42,contract,high_recall,target_recall,0.489,0.10077519379844961,0.9285714285714286,0.11764705882352941,0.625,0.19801980198019803,0.33557046979865773,0.2022118854338434,0.6850961538461539,10,107,75,6,198,16,182,0.125,0.125,0.11764705882352941,0.625,0.5750000000000001,0.489,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,42,contract,precision_focused,target_precision,0.5750000000000001,0.11320754716981132,0.8571428571428571,0.125,0.5625,0.20454545454545456,0.33088235294117646,0.2022118854338434,0.6850961538461539,9,119,63,7,198,16,182,0.125,0.125,0.11764705882352941,0.625,0.5750000000000001,0.489,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,43,contract,max_f1,max_f1,0.719,0.13043478260869565,0.42857142857142855,0.15217391304347827,0.4375,0.22580645161290325,0.3181818181818182,0.2462363139425937,0.689217032967033,7,143,39,9,198,16,182,0.125,0.125,0.125,0.455,0.455,0.455,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,43,contract,high_recall,target_recall,0.455,0.10317460317460317,0.9285714285714286,0.125,0.625,0.20833333333333334,0.3472222222222222,0.2462363139425937,0.689217032967033,10,112,70,6,198,16,182,0.125,0.125,0.125,0.455,0.455,0.455,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,43,contract,precision_focused,target_precision,0.455,0.10317460317460317,0.9285714285714286,0.125,0.625,0.20833333333333334,0.3472222222222222,0.2462363139425937,0.689217032967033,10,112,70,6,198,16,182,0.125,0.125,0.125,0.455,0.455,0.455,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,44,contract,max_f1,max_f1,0.49,0.375,0.21428571428571427,0.2,0.25,0.22222222222222224,0.23809523809523808,0.17673692113540904,0.6875,4,166,16,12,198,16,182,0.12162162162162163,0.1282051282051282,0.125,0.137,0.122,0.093,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,44,contract,high_recall,target_recall,0.093,0.10317460317460317,0.9285714285714286,0.125,0.6875,0.21153846153846154,0.3618421052631579,0.17673692113540904,0.6875,11,105,77,5,198,16,182,0.12162162162162163,0.1282051282051282,0.125,0.137,0.122,0.093,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,44,contract,precision_focused,target_precision,0.137,0.12359550561797752,0.7857142857142857,0.12162162162162163,0.5625,0.20000000000000004,0.32608695652173914,0.17673692113540904,0.6875,9,117,65,7,198,16,182,0.12162162162162163,0.1282051282051282,0.125,0.137,0.122,0.093,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,45,contract,max_f1,max_f1,0.84,0.15254237288135594,0.6428571428571429,0.14634146341463414,0.375,0.21052631578947364,0.28571428571428575,0.2084832989597712,0.6675824175824175,6,147,35,10,198,16,182,0.12727272727272726,0.12280701754385964,0.11224489795918367,0.783,0.771,0.619,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,45,contract,high_recall,target_recall,0.619,0.08783783783783784,0.9285714285714286,0.11224489795918367,0.6875,0.19298245614035087,0.3395061728395061,0.2084832989597712,0.6675824175824175,11,95,87,5,198,16,182,0.12727272727272726,0.12280701754385964,0.11224489795918367,0.783,0.771,0.619,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,45,contract,precision_focused,target_precision,0.84,0.15254237288135594,0.6428571428571429,0.14634146341463414,0.375,0.21052631578947364,0.28571428571428575,0.2084832989597712,0.6675824175824175,6,147,35,10,198,16,182,0.12727272727272726,0.12280701754385964,0.11224489795918367,0.783,0.771,0.619,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,46,contract,max_f1,max_f1,0.912,0.6666666666666666,0.2857142857142857,0.5714285714285714,0.25,0.34782608695652173,0.2816901408450704,0.26320527568460755,0.6971153846153846,4,179,3,12,198,16,182,0.13636363636363635,0.13636363636363635,0.13414634146341464,0.561,0.561,0.487,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,46,contract,high_recall,target_recall,0.487,0.1092436974789916,0.9285714285714286,0.13414634146341464,0.6875,0.22448979591836735,0.3767123287671233,0.26320527568460755,0.6971153846153846,11,111,71,5,198,16,182,0.13636363636363635,0.13636363636363635,0.13414634146341464,0.561,0.561,0.487,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,46,contract,precision_focused,target_precision,0.964,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.26320527568460755,0.6971153846153846,0,181,1,16,198,16,182,0.13636363636363635,0.13636363636363635,0.13414634146341464,0.561,0.561,0.487,0.8571428571428571,0.8571428571428571,0.9285714285714286
